PATH_ID	pathway_name	info_url	description_brief	contributor	name_systematic
812	REACTOME_VITAMIN_D_CALCIFEROL_METABOLISM	https://www.reactome.org/content/detail/R-HSA-196791	Vitamin D (calciferol) metabolism	Reactome	M27088
813	REACTOME_NICOTINATE_METABOLISM	https://www.reactome.org/content/detail/R-HSA-196807	Nicotinate metabolism	Reactome	M27089
814	REACTOME_VITAMIN_B1_THIAMIN_METABOLISM	https://www.reactome.org/content/detail/R-HSA-196819	Vitamin B1 (thiamin) metabolism	Reactome	M27090
815	REACTOME_VITAMIN_C_ASCORBATE_METABOLISM	https://www.reactome.org/content/detail/R-HSA-196836	Vitamin C (ascorbate) metabolism	Reactome	M27091
816	REACTOME_VITAMIN_B2_RIBOFLAVIN_METABOLISM	https://www.reactome.org/content/detail/R-HSA-196843	Vitamin B2 (riboflavin) metabolism	Reactome	M27092
817	REACTOME_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS	https://www.reactome.org/content/detail/R-HSA-196849	Metabolism of water-soluble vitamins and cofactors	Reactome	M27093
818	REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	https://www.reactome.org/content/detail/R-HSA-196854	Metabolism of vitamins and cofactors	Reactome	M18311
819	REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS	https://www.reactome.org/content/detail/R-HSA-1971475	A tetrasaccharide linker sequence is required for GAG synthesis	Reactome	M708
820	REACTOME_NICOTINAMIDE_SALVAGING	https://www.reactome.org/content/detail/R-HSA-197264	Nicotinamide salvaging	Reactome	M27094
821	REACTOME_SIGNALING_BY_NOTCH1	https://www.reactome.org/content/detail/R-HSA-1980143	Signaling by NOTCH1	Reactome	M616
822	REACTOME_SIGNALING_BY_NOTCH2	https://www.reactome.org/content/detail/R-HSA-1980145	Signaling by NOTCH2	Reactome	M604
823	REACTOME_PI3K_AKT_ACTIVATION	https://www.reactome.org/content/detail/R-HSA-198203	PI3K/AKT activation	Reactome	M714
824	REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL	https://www.reactome.org/content/detail/R-HSA-198323	AKT phosphorylates targets in the cytosol	Reactome	M3862
825	REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_NUCLEUS	https://www.reactome.org/content/detail/R-HSA-198693	AKT phosphorylates targets in the nucleus	Reactome	M27095
826	REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION	https://www.reactome.org/content/detail/R-HSA-198725	Nuclear Events (kinase and transcription factor activation)	Reactome	M152
827	REACTOME_ERK_MAPK_TARGETS	https://www.reactome.org/content/detail/R-HSA-198753	ERK/MAPK targets	Reactome	M13408
828	REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	https://www.reactome.org/content/detail/R-HSA-198933	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	Reactome	M8240
829	REACTOME_VITAMIN_B5_PANTOTHENATE_METABOLISM	https://www.reactome.org/content/detail/R-HSA-199220	Vitamin B5 (pantothenate) metabolism	Reactome	M538
830	REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK	https://www.reactome.org/content/detail/R-HSA-199418	Negative regulation of the PI3K/AKT network	Reactome	M713
831	REACTOME_CREB_PHOSPHORYLATION	https://www.reactome.org/content/detail/R-HSA-199920	CREB phosphorylation	Reactome	M27096
832	REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT	https://www.reactome.org/content/detail/R-HSA-199977	ER to Golgi Anterograde Transport	Reactome	M27097
833	REACTOME_MEMBRANE_TRAFFICKING	https://www.reactome.org/content/detail/R-HSA-199991	Membrane Trafficking	Reactome	M11480
834	REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING	https://www.reactome.org/content/detail/R-HSA-199992	trans-Golgi Network Vesicle Budding	Reactome	M539
835	REACTOME_CARNITINE_METABOLISM	https://www.reactome.org/content/detail/R-HSA-200425	Carnitine metabolism	Reactome	M27098
836	REACTOME_SIGNALING_BY_BMP	https://www.reactome.org/content/detail/R-HSA-201451	Signaling by BMP	Reactome	M1662
837	REACTOME_SIGNALING_BY_ALK	https://www.reactome.org/content/detail/R-HSA-201556	Signaling by ALK	Reactome	M42517
838	REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT	https://www.reactome.org/content/detail/R-HSA-201681	TCF dependent signaling in response to WNT	Reactome	M27099
839	REACTOME_WNT_MEDIATED_ACTIVATION_OF_DVL	https://www.reactome.org/content/detail/R-HSA-201688	WNT mediated activation of DVL	Reactome	M27100
840	REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX	https://www.reactome.org/content/detail/R-HSA-201722	Formation of the beta-catenin:TCF transactivating complex	Reactome	M27101
841	REACTOME_G_PROTEIN_ACTIVATION	https://www.reactome.org/content/detail/R-HSA-202040	G-protein activation	Reactome	M13115
842	REACTOME_METABOLISM_OF_NITRIC_OXIDE_NOS3_ACTIVATION_AND_REGULATION	https://www.reactome.org/content/detail/R-HSA-202131	Metabolism of nitric oxide: NOS3 activation and regulation	Reactome	M27102
843	REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES	https://www.reactome.org/content/detail/R-HSA-2022090	Assembly of collagen fibrils and other multimeric structures	Reactome	M27103
844	REACTOME_METABOLISM_OF_ANGIOTENSINOGEN_TO_ANGIOTENSINS	https://www.reactome.org/content/detail/R-HSA-2022377	Metabolism of Angiotensinogen to Angiotensins	Reactome	M27104
845	REACTOME_KERATAN_SULFATE_BIOSYNTHESIS	https://www.reactome.org/content/detail/R-HSA-2022854	Keratan sulfate biosynthesis	Reactome	M670
846	REACTOME_KERATAN_SULFATE_DEGRADATION	https://www.reactome.org/content/detail/R-HSA-2022857	Keratan sulfate degradation	Reactome	M691
847	REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS	https://www.reactome.org/content/detail/R-HSA-2022870	Chondroitin sulfate biosynthesis	Reactome	M658
848	REACTOME_DERMATAN_SULFATE_BIOSYNTHESIS	https://www.reactome.org/content/detail/R-HSA-2022923	Dermatan sulfate biosynthesis	Reactome	M27105
849	REACTOME_HS_GAG_BIOSYNTHESIS	https://www.reactome.org/content/detail/R-HSA-2022928	HS-GAG biosynthesis	Reactome	M685
850	REACTOME_TCR_SIGNALING	https://www.reactome.org/content/detail/R-HSA-202403	TCR signaling	Reactome	M15381
851	REACTOME_HS_GAG_DEGRADATION	https://www.reactome.org/content/detail/R-HSA-2024096	HS-GAG degradation	Reactome	M636
852	REACTOME_CS_DS_DEGRADATION	https://www.reactome.org/content/detail/R-HSA-2024101	CS/DS degradation	Reactome	M651
853	REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES	https://www.reactome.org/content/detail/R-HSA-202433	Generation of second messenger molecules	Reactome	M16523
854	REACTOME_CALCINEURIN_ACTIVATES_NFAT	https://www.reactome.org/content/detail/R-HSA-2025928	Calcineurin activates NFAT	Reactome	M27106
855	REACTOME_ERKS_ARE_INACTIVATED	https://www.reactome.org/content/detail/R-HSA-202670	ERKs are inactivated	Reactome	M8410
856	REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	https://www.reactome.org/content/detail/R-HSA-202733	Cell surface interactions at the vascular wall	Reactome	M16312
857	REACTOME_SIGNALING_BY_HIPPO	https://www.reactome.org/content/detail/R-HSA-2028269	Signaling by Hippo	Reactome	M591
858	REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS	https://www.reactome.org/content/detail/R-HSA-2029480	Fcgamma receptor (FCGR) dependent phagocytosis	Reactome	M27107
859	REACTOME_FCGR_ACTIVATION	https://www.reactome.org/content/detail/R-HSA-2029481	FCGR activation	Reactome	M27108
860	REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS	https://www.reactome.org/content/detail/R-HSA-2029485	Role of phospholipids in phagocytosis	Reactome	M27110
861	REACTOME_YAP1_AND_WWTR1_TAZ_STIMULATED_GENE_EXPRESSION	https://www.reactome.org/content/detail/R-HSA-2032785	YAP1- and WWTR1 (TAZ)-stimulated gene expression	Reactome	M603
862	REACTOME_ENOS_ACTIVATION	https://www.reactome.org/content/detail/R-HSA-203615	eNOS activation	Reactome	M27111
863	REACTOME_NOSTRIN_MEDIATED_ENOS_TRAFFICKING	https://www.reactome.org/content/detail/R-HSA-203641	NOSTRIN mediated eNOS trafficking	Reactome	M27112
864	REACTOME_MICRORNA_MIRNA_BIOGENESIS	https://www.reactome.org/content/detail/R-HSA-203927	MicroRNA (miRNA) biogenesis	Reactome	M712
865	REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT	https://www.reactome.org/content/detail/R-HSA-204005	COPII-mediated vesicle transport	Reactome	M27113
866	REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX	https://www.reactome.org/content/detail/R-HSA-204174	Regulation of pyruvate dehydrogenase (PDH) complex	Reactome	M716
867	REACTOME_ALPHA_LINOLENIC_OMEGA3_AND_LINOLEIC_OMEGA6_ACID_METABOLISM	https://www.reactome.org/content/detail/R-HSA-2046104	alpha-linolenic (omega3) and linoleic (omega6) acid metabolism	Reactome	M27114
868	REACTOME_LINOLEIC_ACID_LA_METABOLISM	https://www.reactome.org/content/detail/R-HSA-2046105	Linoleic acid (LA) metabolism	Reactome	M27115
869	REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE	https://www.reactome.org/content/detail/R-HSA-204998	Cell death signalling via NRAGE, NRIF and NADE	Reactome	M19832
870	REACTOME_NADE_MODULATES_DEATH_SIGNALLING	https://www.reactome.org/content/detail/R-HSA-205025	NADE modulates death signalling	Reactome	M27116
871	REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS	https://www.reactome.org/content/detail/R-HSA-205043	NRIF signals cell death from the nucleus	Reactome	M7257
872	REACTOME_P75NTR_RECRUITS_SIGNALLING_COMPLEXES	https://www.reactome.org/content/detail/R-HSA-209543	p75NTR recruits signalling complexes	Reactome	M14582
873	REACTOME_NF_KB_IS_ACTIVATED_AND_SIGNALS_SURVIVAL	https://www.reactome.org/content/detail/R-HSA-209560	NF-kB is activated and signals survival	Reactome	M736
874	REACTOME_METABOLISM_OF_AMINE_DERIVED_HORMONES	https://www.reactome.org/content/detail/R-HSA-209776	Metabolism of amine-derived hormones	Reactome	M27118
875	REACTOME_SEROTONIN_AND_MELATONIN_BIOSYNTHESIS	https://www.reactome.org/content/detail/R-HSA-209931	Serotonin and melatonin biosynthesis	Reactome	M27119
876	REACTOME_PEPTIDE_HORMONE_BIOSYNTHESIS	https://www.reactome.org/content/detail/R-HSA-209952	Peptide hormone biosynthesis	Reactome	M756
877	REACTOME_THYROXINE_BIOSYNTHESIS	https://www.reactome.org/content/detail/R-HSA-209968	Thyroxine biosynthesis	Reactome	M27120
878	REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE	https://www.reactome.org/content/detail/R-HSA-210500	Glutamate Neurotransmitter Release Cycle	Reactome	M630
879	REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_LATE_STAGE_BRANCHING_MORPHOGENESIS_PANCREATIC_BUD_PRECURSOR_CELLS	https://www.reactome.org/content/detail/R-HSA-210744	Regulation of gene expression in late stage (branching morphogenesis) pancreatic bud precursor cells	Reactome	M27121
880	REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS	https://www.reactome.org/content/detail/R-HSA-210745	Regulation of gene expression in beta cells	Reactome	M14966
881	REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_ENDOCRINE_COMMITTED_NEUROG3_PROGENITOR_CELLS	https://www.reactome.org/content/detail/R-HSA-210746	Regulation of gene expression in endocrine-committed (NEUROG3+) progenitor cells	Reactome	M27122
882	REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_EARLY_PANCREATIC_PRECURSOR_CELLS	https://www.reactome.org/content/detail/R-HSA-210747	Regulation of gene expression in early pancreatic precursor cells	Reactome	M27123
883	REACTOME_PECAM1_INTERACTIONS	https://www.reactome.org/content/detail/R-HSA-210990	PECAM1 interactions	Reactome	M11773
884	REACTOME_BASIGIN_INTERACTIONS	https://www.reactome.org/content/detail/R-HSA-210991	Basigin interactions	Reactome	M4974
885	REACTOME_TIE2_SIGNALING	https://www.reactome.org/content/detail/R-HSA-210993	Tie2 Signaling	Reactome	M11932
886	REACTOME_GENE_SILENCING_BY_RNA	https://www.reactome.org/content/detail/R-HSA-211000	Gene Silencing by RNA	Reactome	M715
887	REACTOME_BIOLOGICAL_OXIDATIONS	https://www.reactome.org/content/detail/R-HSA-211859	Biological oxidations	Reactome	M10320
888	REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE	https://www.reactome.org/content/detail/R-HSA-211897	Cytochrome P450 - arranged by substrate type	Reactome	M5650
889	REACTOME_VITAMINS	https://www.reactome.org/content/detail/R-HSA-211916	Vitamins	Reactome	M27125
890	REACTOME_FATTY_ACIDS	https://www.reactome.org/content/detail/R-HSA-211935	Fatty acids	Reactome	M27126
891	REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS	https://www.reactome.org/content/detail/R-HSA-211945	Phase I - Functionalization of compounds	Reactome	M738
892	REACTOME_MISCELLANEOUS_SUBSTRATES	https://www.reactome.org/content/detail/R-HSA-211958	Miscellaneous substrates	Reactome	M27128
893	REACTOME_ENDOGENOUS_STEROLS	https://www.reactome.org/content/detail/R-HSA-211976	Endogenous sterols	Reactome	M11184
894	REACTOME_EICOSANOIDS	https://www.reactome.org/content/detail/R-HSA-211979	Eicosanoids	Reactome	M27129
895	REACTOME_XENOBIOTICS	https://www.reactome.org/content/detail/R-HSA-211981	Xenobiotics	Reactome	M5372
896	REACTOME_CYP2E1_REACTIONS	https://www.reactome.org/content/detail/R-HSA-211999	CYP2E1 reactions	Reactome	M27130
897	REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION	https://www.reactome.org/content/detail/R-HSA-212165	Epigenetic regulation of gene expression	Reactome	M27131
898	REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	https://www.reactome.org/content/detail/R-HSA-2122947	NOTCH1 Intracellular Domain Regulates Transcription	Reactome	M611
899	REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS	https://www.reactome.org/content/detail/R-HSA-2122948	Activated NOTCH1 Transmits Signal to the Nucleus	Reactome	M592
900	REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA	https://www.reactome.org/content/detail/R-HSA-212300	PRC2 methylates histones and DNA	Reactome	M27132
901	REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	https://www.reactome.org/content/detail/R-HSA-212676	Dopamine Neurotransmitter Release Cycle	Reactome	M12627
902	REACTOME_EGFR_INTERACTS_WITH_PHOSPHOLIPASE_C_GAMMA	https://www.reactome.org/content/detail/R-HSA-212718	EGFR interacts with phospholipase C-gamma	Reactome	M27133
903	REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES	https://www.reactome.org/content/detail/R-HSA-2129379	Molecules associated with elastic fibres	Reactome	M27134
904	REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	https://www.reactome.org/content/detail/R-HSA-2132295	MHC class II antigen presentation	Reactome	M705
905	REACTOME_SYNTHESIS_OF_EPOXY_EET_AND_DIHYDROXYEICOSATRIENOIC_ACIDS_DHET	https://www.reactome.org/content/detail/R-HSA-2142670	Synthesis of epoxy (EET) and dihydroxyeicosatrienoic acids (DHET)	Reactome	M27135
906	REACTOME_SYNTHESIS_OF_5_EICOSATETRAENOIC_ACIDS	https://www.reactome.org/content/detail/R-HSA-2142688	Synthesis of 5-eicosatetraenoic acids	Reactome	M27136
907	REACTOME_SYNTHESIS_OF_LEUKOTRIENES_LT_AND_EOXINS_EX	https://www.reactome.org/content/detail/R-HSA-2142691	Synthesis of Leukotrienes (LT) and Eoxins (EX)	Reactome	M27137
908	REACTOME_SYNTHESIS_OF_LIPOXINS_LX	https://www.reactome.org/content/detail/R-HSA-2142700	Synthesis of Lipoxins (LX)	Reactome	M27138
909	REACTOME_SYNTHESIS_OF_12_EICOSATETRAENOIC_ACID_DERIVATIVES	https://www.reactome.org/content/detail/R-HSA-2142712	Synthesis of 12-eicosatetraenoic acid derivatives	Reactome	M27139
910	REACTOME_ARACHIDONIC_ACID_METABOLISM	https://www.reactome.org/content/detail/R-HSA-2142753	Arachidonic acid metabolism	Reactome	M27140
911	REACTOME_SYNTHESIS_OF_15_EICOSATETRAENOIC_ACID_DERIVATIVES	https://www.reactome.org/content/detail/R-HSA-2142770	Synthesis of 15-eicosatetraenoic acid derivatives	Reactome	M27141
912	REACTOME_UBIQUINOL_BIOSYNTHESIS	https://www.reactome.org/content/detail/R-HSA-2142789	Ubiquinol biosynthesis	Reactome	M27142
913	REACTOME_SYNTHESIS_OF_16_20_HYDROXYEICOSATETRAENOIC_ACIDS_HETE	https://www.reactome.org/content/detail/R-HSA-2142816	Synthesis of (16-20)-hydroxyeicosatetraenoic acids (HETE)	Reactome	M27143
914	REACTOME_HYALURONAN_METABOLISM	https://www.reactome.org/content/detail/R-HSA-2142845	Hyaluronan metabolism	Reactome	M666
915	REACTOME_HYALURONAN_BIOSYNTHESIS_AND_EXPORT	https://www.reactome.org/content/detail/R-HSA-2142850	Hyaluronan biosynthesis and export	Reactome	M27144
916	REACTOME_TRANSCRIPTIONAL_ACTIVATION_OF_MITOCHONDRIAL_BIOGENESIS	https://www.reactome.org/content/detail/R-HSA-2151201	Transcriptional activation of mitochondrial biogenesis	Reactome	M27145
917	REACTOME_ACTIVATION_OF_PPARGC1A_PGC_1ALPHA_BY_PHOSPHORYLATION	https://www.reactome.org/content/detail/R-HSA-2151209	Activation of PPARGC1A (PGC-1alpha) by phosphorylation	Reactome	M27146
918	REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	https://www.reactome.org/content/detail/R-HSA-216083	Integrin cell surface interactions	Reactome	M16441
919	REACTOME_HYALURONAN_UPTAKE_AND_DEGRADATION	https://www.reactome.org/content/detail/R-HSA-2160916	Hyaluronan uptake and degradation	Reactome	M660
920	REACTOME_ABACAVIR_TRANSMEMBRANE_TRANSPORT	https://www.reactome.org/content/detail/R-HSA-2161517	Abacavir transmembrane transport	Reactome	M27147
921	REACTOME_ABACAVIR_ADME	https://www.reactome.org/content/detail/R-HSA-2161522	Abacavir ADME	Reactome	M677
922	REACTOME_SYNTHESIS_OF_PROSTAGLANDINS_PG_AND_THROMBOXANES_TX	https://www.reactome.org/content/detail/R-HSA-2162123	Synthesis of Prostaglandins (PG) and Thromboxanes (TX)	Reactome	M27149
923	REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA	https://www.reactome.org/content/detail/R-HSA-2168880	Scavenging of heme from plasma	Reactome	M27150
924	REACTOME_DAP12_INTERACTIONS	https://www.reactome.org/content/detail/R-HSA-2172127	DAP12 interactions	Reactome	M27151
925	REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS	https://www.reactome.org/content/detail/R-HSA-2173782	Binding and Uptake of Ligands by Scavenger Receptors	Reactome	M27152
926	REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING	https://www.reactome.org/content/detail/R-HSA-2173788	Downregulation of TGF-beta receptor signaling	Reactome	M628
927	REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS	https://www.reactome.org/content/detail/R-HSA-2173789	TGF-beta receptor signaling activates SMADs	Reactome	M646
928	REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	https://www.reactome.org/content/detail/R-HSA-2173791	TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition)	Reactome	M627
929	REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER	https://www.reactome.org/content/detail/R-HSA-2173793	Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer	Reactome	M665
930	REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY	https://www.reactome.org/content/detail/R-HSA-2173795	Downregulation of SMAD2/3:SMAD4 transcriptional activity	Reactome	M669
931	REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION	https://www.reactome.org/content/detail/R-HSA-2173796	SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription	Reactome	M633
932	REACTOME_EGFR_TRANSACTIVATION_BY_GASTRIN	https://www.reactome.org/content/detail/R-HSA-2179392	EGFR Transactivation by Gastrin	Reactome	M27156
933	REACTOME_THE_RETINOID_CYCLE_IN_CONES_DAYLIGHT_VISION	https://www.reactome.org/content/detail/R-HSA-2187335	The retinoid cycle in cones (daylight vision)	Reactome	M27157
934	REACTOME_VISUAL_PHOTOTRANSDUCTION	https://www.reactome.org/content/detail/R-HSA-2187338	Visual phototransduction	Reactome	M27158
935	REACTOME_NOTCH2_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	https://www.reactome.org/content/detail/R-HSA-2197563	NOTCH2 intracellular domain regulates transcription	Reactome	M27159
936	REACTOME_MUCOPOLYSACCHARIDOSES	https://www.reactome.org/content/detail/R-HSA-2206281	Mucopolysaccharidoses	Reactome	M27160
937	REACTOME_ANCHORING_FIBRIL_FORMATION	https://www.reactome.org/content/detail/R-HSA-2214320	Anchoring fibril formation	Reactome	M27161
938	REACTOME_PI3K_AKT_SIGNALING_IN_CANCER	https://www.reactome.org/content/detail/R-HSA-2219528	PI3K/AKT Signaling in Cancer	Reactome	M27162
939	REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER	https://www.reactome.org/content/detail/R-HSA-2219530	Constitutive Signaling by Aberrant PI3K in Cancer	Reactome	M27163
940	REACTOME_CROSSLINKING_OF_COLLAGEN_FIBRILS	https://www.reactome.org/content/detail/R-HSA-2243919	Crosslinking of collagen fibrils	Reactome	M27164
941	REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES	https://www.reactome.org/content/detail/R-HSA-2299718	Condensation of Prophase Chromosomes	Reactome	M27166
942	REACTOME_PHOSPHATE_BOND_HYDROLYSIS_BY_NUDT_PROTEINS	https://www.reactome.org/content/detail/R-HSA-2393930	Phosphate bond hydrolysis by NUDT proteins	Reactome	M27167
943	REACTOME_SIGNALING_BY_TYPE_1_INSULIN_LIKE_GROWTH_FACTOR_1_RECEPTOR_IGF1R	https://www.reactome.org/content/detail/R-HSA-2404192	Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	Reactome	M27168
